BEFR	10614
BEFR	19659
BEFR	64692
BEFR	18605
BEFR	8384
BEFR	148495
BEFR	129077
BEFR	48161
BEFR	14308
BEFR	93443
BEFR	93452
BEFR	121988
BEFR	129052
BEFR	129050
BEFR	82045
IE	281
IE	48579
IE	4196
IE	267
IE	171243
BENL	170634
BENL	170635
BENL	170636
BENL	170595
BENL	170637
BENL	9801
BENL	9905
BENL	82099
BENL	9884
BENL	14258
BENL	14761
BENL	14770
BENL	46159
BENL	47627
BENL	9804
BENL	18449
BENL	14780
BENL	14784
BENL	29750
BENL	18323
BENL	79088
BENL	36629
BENL	36657
BENL	36659
BENL	14233
BENL	8471
BENL	73738
BENL	36524
BENL	100978
BENL	117730
BENL	117706
BENL	25668
BENL	15480
BENL	93396
BENL	23597
BENL	20433
BENL	93401
BENL	20394
BENL	117790
BENL	15456
BENL	23610
BENL	1261
BENL	93390
BENL	63
BENL	900
BENL	97094
BENL	77871
BENL	77863
BENL	17098
BENL	131188
BENL	72105
BENL	607
BENL	22421
BENL	1093
BENL	29792
BENL	17146
BENL	106589
BENL	97115
BENL	47385
BENL	3965
BENL	77961
BENL	11099
BENL	119373
BENL	87233
BENL	77962
BENL	268
BENL	54052
BENL	11765
BENL	9431
BENL	11874
BENL	96462
BENL	9435
BENL	25298
BENL	11748
BENL	4659
BENL	11815
BENL	104597
BENL	62441
BENL	11890
BENL	9715
BENL	4599
BENL	3707
BENL	18546
BENL	3736
BENL	3667
BENL	1245
BENL	32202
BENL	3700
BENL	3694
BENL	47778
BENL	141015
BENL	3703
BENL	47767
BENL	3729
BENL	111413
BENL	181
BENL	11262
BENL	8086
BENL	17008
BENL	140840
BENL	140858
BENL	30517
BENL	30503
BENL	19859
BENL	135218
BENL	8423
BENL	3116
BENL	30483
BENL	30489
BENL	111848
BENL	14565
BENL	2288
BENL	41584
BENL	41523
BENL	41543
BENL	41563
BENL	148149
BENL	16662
BENL	1508
BENL	2313
BENL	146832
BENL	103472
BENL	17805
BENL	19595
BENL	3327
BENL	8297
BENL	14803
BENL	26043
BENL	8274
BENL	26066
BENL	11272
BENL	19587
BENL	3326
BENL	8302
BENL	17693
BENL	118761
BENL	146915
BENL	112823
BENL	91512
BENL	118762
BENL	112845
BENL	144519
BENL	152037
BENL	41039
BENL	21206
BENL	3552
BENL	3640
BENL	11046
BENL	1654
BENL	43838
BENL	10760
BENL	8235
BENL	92101
BENL	11988
BENL	33343
BENL	162244
BENL	26528
BENL	47867
BENL	47879
BENL	11838
BENL	13264
BENL	48079
BENL	47945
BENL	22490
BENL	12157
BENL	32442
BENL	36872
BENL	33914
BENL	48070
BENL	26535
BENL	107025
BENL	10033
BENL	26677
BENL	8412
BENL	115019
BENL	20667
BENL	45733
BENL	90259
BENL	106681
BENL	60729
BENL	105012
BENL	14112
BENL	17250
BENL	120853
BENL	114994
BENL	140867
BENL	140879
BENL	140891
BENL	140903
BENL	140915
BENL	550
BENL	7466
BENL	48412
BENL	78267
BENL	46940
BENL	2207
BENL	148370
BENL	114184
BENL	37082
BENL	11533
BENL	11514
BENL	37008
BENL	4251
BENL	35107
BENL	35116
BENL	70027
BENL	93427
BENL	19254
BENL	110
BENL	3038
BENL	3051
BENL	13261
BENL	312
BENL	22840
BENL	22990
BENL	7975
BENL	89743
BENL	168649
BENL	3411
BENL	66809
BENL	4733
BENL	66807
BENL	77975
BENL	548
BENL	255
BENL	619
BENL	15197
BENL	2329
BENL	104612
BENL	2265
BENL	39171
BENL	1603
BENL	305
BENL	104613
BENL	142377
BENL	87388
BENL	77797
BENL	77794
BENL	69730
BENL	127
BENL	16742
BENL	141000
BENL	40396
BENL	7825
BENL	40398
BENL	4742
BENL	35303
BENL	3491
BENL	262
BENL	32134
BENL	4743
BENL	3494
BENL	4752
BENL	35322
BENL	264
BENL	32136
BENL	12277
BENL	27877
BENL	66228
BENL	3937
BENL	283
BENL	66546
BENL	66549
BENL	7278
BENL	89820
BENL	66599
BENL	246
BENL	226
BENL	66604
BENL	125319
BENL	2477
BENL	90257
BENL	92107
BENL	92124
BENL	92093
BENL	116475
BENL	9153
BENL	17037
BENL	90258
BENL	888
BENL	16034
BENL	9192
BENL	27922
BENL	13361
BENL	7301
BENL	10514
BENL	13373
BENL	1492
BENL	13331
BENL	9202
BENL	13386
BENL	382
BENL	202
BENL	9206
BENL	13469
BENL	9394
BENL	24034
BENL	9401
BENL	12963
BENL	1503
BENL	15032
BENL	55008
BENL	1305
BENL	3252
BENL	3287
BENL	61394
BENL	10614
BENL	19659
BENL	64692
BENL	18605
BENL	14020
BENL	868
BENL	8780
BENL	8778
BENL	48
BENL	13877
BENL	87061
BENL	8894
BENL	22803
BENL	4092
BENL	597
BENL	8830
BENL	18828
BENL	34
BENL	1446
BENL	9832
BENL	16830
BENL	1438
BENL	8878
BENL	417
BENL	411
BENL	31970
BENL	8384
BENL	148495
BENL	93443
BENL	93452
BENL	121988
BENL	14308
BENL	48161
BENL	129077
BENL	129052
BENL	129050
BENL	82045
ES	167538
ES	98633
ES	37903
ES	150974
ES	20118
ES	150999
ES	151000
ES	870
ES	20158
ES	72178
ES	1211
ES	150982
ES	105281
ES	20091
ES	717
ES	93851
ES	355
ES	3075
ES	20400
ES	20413
ES	112378
ES	20423
ES	98722
ES	2991
ES	53679
ES	87170
ES	66697
ES	20399
ES	3082
ES	20421
ES	11462
ES	11452
ES	20436
ES	2987
ES	133721
ES	133729
ES	1261
ES	31762
ES	29583
ES	157110
ES	31786
ES	11843
ES	167551
ES	11863
ES	67588
ES	11781
ES	11837
ES	31416
ES	11871
ES	36447
ES	26396
ES	3193
ES	11848
ES	29585
ES	93882
ES	19262
ES	1277
ES	11724
ES	31388
ES	15200
ES	69323
ES	64353
ES	78997
ES	30090
ES	30078
ES	150044
ES	4684
ES	162047
ES	28179
ES	3326
ES	27432
ES	1281
ES	167545
ES	41986
ES	20625
ES	10033
ES	96747
ES	20667
ES	3187
ES	96736
ES	20494
ES	2032
ES	20444
ES	42240
ES	41968
ES	20716
ES	14308
ES	33525
ES	2288
ES	4340
ES	132975
ES	57
ES	35064
ES	9801
ES	18300
ES	18323
ES	6030
ES	33694
ES	14761
ES	3270
ES	9804
ES	62021
ES	14780
ES	14784
ES	40298
ES	36628
ES	10495
ES	9946
ES	14770
ES	30928
ES	36085
ES	1293
ES	1294
ES	80766
ES	9912
ES	79053
ES	44790
ES	79086
ES	79087
ES	75973
ES	57154
ES	100
ES	35
ES	35142
ES	138
ES	966
ES	13956
ES	4042
ES	13910
ES	115
ES	556
ES	43863
ES	559
ES	203
ES	14277
ES	69528
ES	69652
ES	56411
ES	47428
ES	89115
ES	98776
ES	3213
ES	908
ES	1469
ES	602
ES	914
ES	211
ES	109301
ES	593
ES	60811
ES	57153
ES	4150
ES	159
ES	139971
ES	139973
ES	54968
ES	3944
ES	38583
ES	171833
ES	156595
ES	156597
ES	187
ES	15273
ES	2913
ES	2023
ES	167621
ES	167629
ES	7294
ES	83206
ES	2875
ES	20862
ES	1513
ES	16059
ES	16052
ES	20868
ES	4939
ES	14104
ES	134308
ES	2907
ES	52966
ES	19303
ES	38398
ES	116425
ES	151019
ES	11748
ES	3180
ES	633
ES	30896
ES	126550
ES	3179
ES	1271
ES	1272
ES	9973
ES	92150
ES	26197
ES	98641
ES	1290
ES	118587
ES	73839
ES	56169
ES	112529
ES	175747
ES	14969
ES	48458
ES	11071
ES	14948
ES	177611
ES	15069
ES	14961
ES	71582
ES	177614
ES	48644
ES	175740
ES	175837
ES	171485
ES	176970
ES	302
ES	175672
ES	171957
ES	31530
ES	31491
ES	175673
ES	165
ES	175698
ES	11176
ES	3676
ES	162497
ES	86722
ES	171961
ES	18793
ES	3516
ES	11189
ES	162
ES	1288
ES	23787
ES	16228
ES	10180
ES	38071
ES	3858
ES	1457
ES	10172
ES	140137
ES	151017
ES	151024
ES	308
ES	19063
ES	57173
ES	222
ES	74750
ES	246
ES	89203
ES	16486
ES	11742
ES	2518
ES	167699
ES	748
ES	1188
ES	238
ES	237
ES	100481
ES	2562
ES	2616
ES	2477
ES	1186
ES	19128
ES	69809
ES	74757
ES	1039
ES	116428
ES	43868
ES	607
ES	21073
ES	3411
ES	38687
ES	4733
ES	21124
ES	256
ES	134307
ES	548
ES	9355
ES	9388
ES	13426
ES	9394
ES	3286
ES	38331
ES	43304
ES	80087
ES	146492
ES	1500
ES	136699
ES	42427
ES	42428
ES	1049
ES	1600
ES	116453
ES	88462
ES	1071
ES	2329
ES	133171
ES	21013
ES	133165
ES	4196
ES	3857
ES	137494
ES	494
ES	91470
ES	398
ES	158563
ES	118640
ES	1265
ES	38411
ES	11495
ES	3034
ES	4250
ES	4251
ES	137086
ES	140179
ES	11514
ES	134146
ES	1059
ES	38382
ES	15724
ES	137087
ES	134149
ES	14879
ES	312
ES	21035
ES	4742
ES	105318
ES	352
ES	71015
ES	4752
ES	704
ES	17825
ES	118648
ES	93839
ES	158565
ES	123813
ES	16078
ES	16123
ES	3256
ES	98982
ES	158564
ES	3253
ES	1310
ES	170636
ES	170595
ES	170635
ES	118544
ES	170634
ES	170637
ES	119566
ES	46691
ES	89227
ES	14112
